pathway,pval,padj,log2err,ES,NES,size,leadingEdge
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3.9660547572929e-07,1.98302737864645e-05,0.674962860011025,0.408355457550825,1.98379714588093,154,TNFRSF12A;CCN1;SPP1;COL5A1;COL4A2;FOXC2;TPM2;JUN;EMP3;COL3A1;TAGLN;COL4A1;CCN2;SERPINE1;VCAN;CALD1;IGFBP3;VIM;MCM7;COL1A1;SNTB1;ITGAV;VEGFA;LOXL1;SAT1;DPYSL3;DCN;COL1A2;GEM;EFEMP2;COL5A3;ACTA2;COL6A3;COL16A1;VEGFC;CXCL12;MYL9;THBS1;FLNA;FERMT2;COL6A2;SPARC;FBLN5;TPM4;LAMA3;COLGALT1;THY1;SDC1;MMP14;TGFB1;QSOX1;LUM;GADD45A;PLAUR;SERPINH1;FMOD;ECM1;CAPG;ITGB5;GLIPR1;BASP1;FSTL3;THBS2;TFPI2;HTRA1;LAMA2;ELN;GPC1;SLC6A8;NNMT;RHOB;TIMP1;LGALS1;PVR
HALLMARK_P53_PATHWAY,1.87489842960252e-06,4.6872460740063e-05,0.643551836150722,0.404703103181413,1.96262208064581,156,S100A4;PPP1R15A;SERTAD3;TSC22D1;CDKN1A;AEN;H1-2;RAB40C;DDIT3;EPHA2;ATF3;TRIB3;PHLDA3;IER3;HMOX1;JUN;DDB2;NOL8;NOTCH1;BLCAP;BTG2;DEF6;UPP1;ACVR1B;ZMAT3;SAT1;KRT17;FOS;BAX;HRAS;CDK5R1;RPS27L;HBEGF;PERP;TRAF4;PLK3;STEAP3;SLC3A2;ABCC5;IFI30;TRIAP1;PDGFA;RALGDS;CEBPA;NDRG1;RHBDF2;SDC1;ZFP36L1;FDXR;TGFB1;HINT1;GADD45A;CD82;IP6K2
HALLMARK_APOPTOSIS,1.42686143329574e-05,0.000237810238882623,0.593325476396405,0.400614981857703,1.86853063054439,127,TNFRSF12A;CDKN1A;CCND1;CASP4;DDIT3;FEZ1;ATF3;SMAD7;IER3;HMOX1;KRT18;JUN;GSR;DNAJA1;MADD;SLC20A1;BTG2;PPP2R5B;IFITM3;SAT1;DCN;BAX;CDKN1B;ISG20;BCL2L10;RARA;IGF2R;RELA;CDK2;RHOT2;TIMP2;SQSTM1;CASP2;FDXR;BCL2L1;CASP9;LUM;GADD45A;CLU;ADD1
HALLMARK_TGF_BETA_SIGNALING,2.73193714369328e-05,0.00034149214296166,0.575610261071129,0.528315703494961,2.05063973226862,45,SMAD6;JUNB;PPP1R15A;UBE2D3;SMAD7;ID1;ID3;SERPINE1;TGIF1;SLC20A1;CDK9;IFNGR2;RHOA;ENG;NCOR2;THBS1;SMAD3;CDH1;FKBP1A;TGFB1;HDAC1;KLF10;LTBP2;TJP1;HIPK2
HALLMARK_MYOGENESIS,4.32546142810009e-05,0.000384046297903025,0.557332238758646,0.368572365624915,1.77411042891507,148,SORBS3;CDKN1A;SMTN;CFD;HDAC5;COL4A2;TPM2;MYL3;COL3A1;PVALB;TAGLN;BHLHE40;IGFBP3;NOTCH1;ATP2A1;MRAS;COL1A1;MYO1C;MYH9;ACTN3;HRC;KIFC3;HBEGF;DENND2B;COL6A3;LSP1;SORBS1;COL6A2;MYOM1;SPARC;ADCY9;TNNI2;PYGM;IGFBP7;TSC2;AGRN;GABARAPL2;CTF1;TNNC2;CNN3;TGFB1;CRAT;FLII;CLU;SH2B1;ANKRD2;ITGB5;PSEN2;PC;DAPK2;PLXNB2;TNNT3;GAA;CACNA1H;DMPK;AEBP1;ACSL1;LAMA2;MYBPC3;MYL6B;SLC6A8;SIRT2;FXYD1;BAG1;MEF2D
HALLMARK_TNFA_SIGNALING_VIA_NFKB,4.6085555748363e-05,0.000384046297903025,0.557332238758646,0.385415193065687,1.84751936976134,143,CCN1;SPSB1;JUNB;PPP1R15A;TSC22D1;CDKN1A;CCND1;IL15RA;TRIP10;ATF3;PLAU;ETS2;IER3;ZFP36;JUN;PNRC1;SERPINE1;TGIF1;BHLHE40;TRIB1;BTG2;IER2;EGR1;CSF1;VEGFA;MSC;IFNGR2;SAT1;FOS;GEM;NR4A1;G0S2;HBEGF;BCL6;KLF2;SERPINB8;LDLR;ZC3H12A;RELA;CCL4;NFKBIE;SMAD3;SQSTM1;HES1;GADD45A;PLAUR;ICAM1;DUSP1;YRDC;KLF10;CCL2;EIF1
HALLMARK_APICAL_JUNCTION,0.000127439864453443,0.000908924279396277,0.518848077743792,0.372872517439793,1.78739502442054,143,ZYX;SORBS3;PLCG1;CLDN9;RHOF;CX3CL1;TSPAN4;VCAN;GAMT;NRXN2;PKD1;NFASC;CDH4;ACTN1;INSIG1;MMP9;HRAS;MYH9;ACTN3;COL16A1;MYL9;PFN1;IRS1;LAMA3;YWHAH;CDH1;MYH10;VAV2;THY1;ARPC2;TMEM8B;ACTG1;HADH;SHC1;PARVA;GRB7;CRAT;IKBKG;CLDN7;CDH15;ICAM1;ACTG2;VASP;TIAL1;VWF;STX4;GTF2F1;MVD;SYMPK;ITGA3;TUBG1;ICAM2;INPPL1;PCDH1;TJP1
HALLMARK_HYPOXIA,0.000145427884703404,0.000908924279396277,0.518848077743792,0.348748624674182,1.71611688530478,164,CCN1;S100A4;PPP1R15A;PLIN2;JMJD6;CDKN1A;SDC2;DDIT3;COL5A1;ATF3;PFKP;IER3;HSPA5;HMOX1;ZFP36;HS3ST1;JUN;PNRC1;CCN2;SERPINE1;BHLHE40;IGFBP3;PCK1;VEGFA;NEDD4L;TPST2;INHA;DCN;FOS;CDKN1B;MYH9;HK1;ISG20;AKAP12;PIM1;UGP2;CAVIN3;HEXA;NDST1;NDRG1;PYGM;EDN2;SLC25A1;CCN5;TES;ADM;GALK1
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00151407502227985,0.00841152790155473,0.45505986738723,0.413616784278953,1.73598162971985,70,TNFRSF12A;IL15RA;HMOX1;PIK3R5;PF4;JUN;ACVRL1;TNFRSF1A;LTB;IL4R;CSF1;ACVR1B;IFNGR2;INHBE;IL10RB;CNTFR;PIM1;PDGFC;CD9;TYK2;STAT3;TGFB1;IL1R1
HALLMARK_ANGIOGENESIS,0.00887039423498482,0.037176538338356,0.380730400722792,0.467221923669224,1.64232645633494,29,S100A4;SPP1;PF4;COL3A1;VCAN;FGFR1;ITGAV;VEGFA;PDGFA;VAV2;PRG2;LUM
