group,feature,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
0,Plvap,3.73962811893213,2.68911876345115,5257507,0.891976716172793,0,0,99.6545768566494,33.7721021611002
0,Plpp1,3.14604678644381,2.24971452591199,5199065.5,0.882061663799451,0,0,98.8773747841105,35.1080550098232
0,Gng11,2.80823405310192,2.07147516545743,5174311,0.877861871460516,0,0,96.545768566494,33.6935166994106
0,Fabp4,4.0578303374225,2.88736901572787,5128881.5,0.87015440550234,0,0,98.3592400690846,39.2141453831041
0,Rgcc,2.585695665832,1.98529390850731,5117692,0.868256020304638,0,0,93.0051813471503,27.6031434184676
0,Emcn,3.41457598347287,2.3777635215711,5117443,0.868213775529247,0,0,99.7409326424871,34.7937131630648
0,Ly6c1,3.59883617626222,2.472994347223,5062731.5,0.858931546498095,0,0,99.5682210708117,37.9567779960707
0,Egfl7,2.79274450054178,1.94624093825189,5056378,0.857853626094716,0,0,97.8411053540587,34.0667976424362
0,Ly6a,3.53379219518766,2.07727244285833,5017387,0.851238501447181,1.112536929255e-308,1.11253693084117e-308,99.4818652849741,56.1296660117878
0,Eng,2.71137616536106,1.88599441231778,4998093,0.847965125156509,0,0,96.8911917098446,36.2475442043222
0,Plpp3,3.00649236627131,2.05671250256907,4965665.5,0.842463549036174,0,0,96.4594127806563,39.8821218074656
0,Adgrl4,2.50342549106645,1.75775006269188,4964153.5,0.842207026544649,0,0,93.8687392055268,31.237721021611
0,Flt1,3.22063933995336,2.17450140433058,4950969.5,0.839970258999495,0,0,98.8773747841105,35.8153241650295
0,Cd300lg,2.25215768257962,1.60037321579521,4887023,0.829121240808792,0,0,91.6234887737478,28.958742632613
0,Ly6e,3.39496088662643,1.42674542394629,4874187,0.826943514154545,2.66743927104259e-267,1.55769848786078e-264,99.7409326424871,75.1669941060904
0,Pecam1,2.29086126731585,1.58155067138141,4873226.5,0.826780557902488,1.1125369292826e-308,1.11253696013853e-308,93.0051813471503,33.4774066797642
0,Ehd4,2.59816310335178,1.60701925759255,4865386.5,0.825450441279762,8.3456390737491e-289,7.19433829295619e-286,95.3367875647668,45.8349705304519
0,Vamp5,1.85938071797391,1.36154420861518,4833144.5,0.819980336668804,0,0,85.2331606217617,28.565815324165
0,Sparc,2.80204517226792,1.65247795967935,4821207.5,0.817955132316066,7.00843476908592e-275,5.0749477849905e-272,96.6321243523316,46.1296660117878
0,Kdr,2.66472896996421,1.82116675833105,4816276.5,0.817118550037155,5.63045550428246e-305,5.36463873652765e-302,92.7461139896373,31.9449901768173
0,Pbx1,2.76471441922301,1.81125035124497,4814372.5,0.816795521714493,1.84851446889719e-281,1.45494162741069e-278,96.0276338514681,41.041257367387
0,Rsad2,2.55445542828752,1.71582778271954,4741706.5,0.80446717292534,4.83677651334746e-280,3.64834021754704e-277,90.4145077720207,32.9469548133595
0,Ifitm3,3.34365907385512,1.46739141824264,4741183,0.804378357102382,6.91503264974498e-234,2.55475175629252e-231,99.4818652849741,68.8212180746562
0,Meis2,2.53856160021722,1.66673407896882,4740423.5,0.804249502054555,1.08791446132735e-273,7.57481365131119e-271,94.3868739205527,34.4400785854617
0,Tcim,2.29711097716896,1.56189576402471,4738997.5,0.804007570128024,1.49444797446717e-282,1.22972689462633e-279,90.1554404145078,31.7681728880157
0,Ptprb,2.50484469975419,1.64488786883607,4733131,0.803012273040368,1.13856291191688e-271,7.63385347941902e-269,94.0414507772021,34.4400785854617
0,Slc9a3r2,2.43111852810279,1.61798757675043,4717739.5,0.800400986050741,1.68508338235545e-269,1.08946658824217e-266,91.4507772020725,33.9882121807466
0,Ramp3,1.60409865551068,1.23120410766594,4707472,0.798659025282395,0,0,77.1157167530225,19.8624754420432
0,Tm4sf1,2.6290254843475,1.7239073927816,4693723,0.796326401118384,7.04343503216423e-259,3.64306583963626e-256,93.3506044905009,35.0687622789784
0,Cd81,2.78539714563126,1.28630466443288,4685597,0.794947762384166,5.25785381693844e-222,1.79590429524597e-219,98.013816925734,63.7721021611002
1,Pbx1,2.90813813913182,1.9010290715706,4116506,0.834556530098831,7.81009301620596e-263,7.06930569361883e-259,94.4983818770227,43.6947942116144
1,Flt1,3.2042141435143,2.06081329086476,4092595,0.829708952762324,8.78480113166344e-264,1.59031254886503e-259,96.5480043149946,38.9588423228716
1,Meis2,2.65621755661799,1.73252976462005,4047528.5,0.820572432163618,2.00628465306234e-254,1.21065903581292e-250,90.8306364617044,37.6620935914302
1,Kdr,2.69885434261899,1.78217517914905,3988778,0.808661696840611,3.10753341868517e-242,1.40639193696144e-238,89.5361380798274,35.1437699680511
