group,feature,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
0,Cd79a,2.98484264983672,2.27835887373572,49002805,0.880757745488451,0,0,97.2680063219688,32.9724566151887
0,Igkc,4.0824113178456,2.71811896071582,48097555,0.864487126916648,0,0,97.0422217204787,59.6879477790161
0,Cd74,4.90784275475914,2.57261874456747,47472547.5,0.853253480258801,0,0,99.954843079702,72.3849705460914
0,Ebf1,2.50250214891679,1.79464582275465,46936526,0.843619234058541,0,0,92.8200496726123,32.7495621716287
0,Ighm,2.91274162866186,1.81496975454979,46676554.5,0.838946605374709,0,0,95.8004064122827,55.9146632701799
0,H2-Aa,3.86078642742164,2.15778377338205,46346478.5,0.833013945119855,0,0,99.3226461955295,58.2391338958765
0,H2-Eb1,3.40799273101961,1.90646460674441,45224807.5,0.812853457957135,0,0,98.758184691804,55.6042031523643
0,H2-Ab1,3.55947244170694,1.94637930936196,44969047,0.808256516182782,0,0,98.8484985324001,58.1276866740965
0,Mef2c,2.19680717852157,1.45608959296105,44752112.5,0.804357418138523,0,0,86.4980808308873,41.283235153638
0,Ccr7,1.90538176857226,1.4163093874823,44639779,0.802338378612055,0,0,80.2212689094604,25.7522687470148
0,Rps27,4.38024384195595,0.895314123948124,44392948.5,0.797901941255096,0,0,99.932264619553,96.2267154911638
0,H3f3a,3.25142400745006,0.923199928457244,43924537,0.789482891433338,0,0,98.8033416121021,88.9906065913071
0,Stk17b,2.31462603444954,1.24050043695749,43658629,0.784703562360496,0,0,89.907428313389,57.3555166374781
0,Fau,4.55672598406371,0.684034841542168,43448781.5,0.780931843353872,0,0,100,97.6994109218277
0,Scd1,1.42675835490469,1.16762151673513,43318614,0.778592262306708,0,0,67.9611650485437,17.1867537016399
0,Rel,2.18692482816857,1.28867772157526,42889055,0.770871532515948,0,0,84.0144502144954,47.1182932654036
0,H2-DMb2,1.43391407794689,1.09499947758104,42784192.5,0.768986773896798,0,0,70.4222172047866,21.5331953510588
0,Ighd,1.54619310682477,1.17948826928839,42736097.5,0.768122332692478,0,0,71.2576202303003,20.9998407896832
0,Rps20,4.12564271228036,0.793009567000563,42537860.5,0.764559296388895,0,0,99.954843079702,94.3559942684286
0,Rps19,3.99337704611584,0.828064320918541,42473058.5,0.763394569932458,0,0,99.8645292391059,93.5519821684445
0,Rpl18a,4.08486024701476,0.763555154202089,42459832,0.763156841861163,0,0,99.8645292391059,95.2475720426684
0,Satb1,1.69313276014373,1.15716657844102,42448023,0.762944591394756,0,0,74.3282908105667,32.1923260627289
0,H2-Ob,1.43780803223146,1.07958509559593,42288343,0.760074563917766,0,0,69.564235719124,22.806877885687
0,Rps24,4.6156768964829,0.785216728475095,42248145.5,0.759352069369254,0,0,99.977421539851,96.7043464416494
0,Serp1,1.86185676589424,1.04509783046351,42233877.5,0.759095621773803,0,0,81.8243395800407,49.5064480178316
0,Fcmr,1.43717412410241,1.11680108141792,42063710.5,0.756037104954683,0,0,66.8096635809438,19.2724088520936
0,Cd37,1.79286540245945,1.04362844226519,41723980,0.749930918395492,0,0,80.9212011740799,45.3669797802898
0,Iglc2,1.8686305243766,1.28929658499604,41663410.5,0.748842265281342,0,0,75.3217430571235,28.331475879637
