pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY,0.00490857420836459,0.530126014503376,0.407017918923954,0.620472051235173,1.78259494350353,15,GNB5;PIK3R5;GNG11;LPAR2;GNG5;GNB2;GNG12;LPAR6
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,0.139846743295019,0.943965517241379,0.163180127180689,0.431972444669921,1.29977704650668,18,GNB5;ATF4;GNG11;RHOA;GNG5;GNB2;GNG12;CREB3;CREB1
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.0933333333333333,0.943965517241379,0.20207170902116,0.475781503989457,1.40443063398271,17,GNB5;GNG11;RELA;GNG5;IKBKG;GNB2;GNG12
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY,0.0935114503816794,0.943965517241379,0.20207170902116,0.45670508433224,1.39851893713237,19,GNB5;JUN;GNG11;VEGFA;FOS;HRAS;GNG5;GNB2;GNG12
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY,0.0786516853932584,0.943965517241379,0.219250346703755,0.508359886368757,1.46050053522476,15,GNB5;PIK3R5;GNG11;RELA;GNG5;GNB2;GNG12
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES,0.0955056179775281,0.943965517241379,0.197822021315103,0.490749736998503,1.40990717947366,15,EHMT2;RBBP4;CBX3;RBBP7;HDAC1;SUZ12
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,0.0990476190476191,0.943965517241379,0.195789002148949,0.471748258800861,1.3925251415461,17,BORCS6;TUBA1A;ARL8B;KLC1;KIF5B;TUBA3C;PLEKHM2;TUBB6;TUBB4B;TUBA1B;TUBA4A
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.0651340996168582,0.943965517241379,0.245041785430996,0.484950739974112,1.45918529823454,18,GNB5;GNG11;RELA;GNG5;IKBKG;CCL2;GNB2;GNG12
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119,0.0227546010936836,0.943965517241379,0.352487857583619,0.503432299913342,1.58112684512264,21,CBX4;PHC2;PCGF2;SCMH1;SCML1;YY1;ASXL2;HCFC1;CBX7;OGT
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119,0.0858778625954199,0.943965517241379,0.211400189384923,0.416015594322483,1.41308040763683,27,CTBP1;CBX4;PHC2;PCGF2;SCMH1;SCML1;RBBP4
KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS,0.132478632478632,0.943965517241379,0.178219874951973,-0.44855123129164,-1.30873121873169,15,PIGN;PIGK;PIGO;PIGV;MPPE1;PIGF
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY,0.106870229007634,0.943965517241379,0.188204146308491,0.448192483865905,1.37245171483766,19,GRAP2;PLCG1;ZAP70;LAT;CD247;LCP2;VAV2;CD3E
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY,0.0944881889763779,0.943965517241379,0.204294756516886,0.423794775518208,1.36984256598738,23,CLDN9;ARPC5;CLDN1;ARPC1A;ARPC2;ACTG1;CLDN7;CLDN10;TJP1;ACTR3;CLDN11;CTTN
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY,0.131313131313131,0.943965517241379,0.173747838999571,-0.400566844102632,-1.33732422433186,24,TLR2;TRAF6;MAPK8;MAP2K6
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY,0.123595505617978,0.943965517241379,0.172324344900946,0.469787436460461,1.34968320827475,15,JUN;TNFRSF1A;FOS;TAB2;TRAF2;MAP2K7
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.0570264765784114,0.943965517241379,0.271288554688953,-0.322224463062156,-1.35414298306739,65,RPS3;RPS23;RPL5;RPL10;RPS21;RPL35A;RPL7;RPS13;RPL19;RPL10A;RPL38;RPS15A;RPL37A;RPS3A;RPL30;RPL4;RPL7A;RPS24;RPL24;RPS6;RPS29;UBA52;RPL31;RPS27A;RPS4X;RPL27;RPL22;RPS8;RPS27;RPL36;RPL27A;RPL41;RPS17;RPL15;RPL14;RPS25
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,0.734082397003745,0.986666666666667,0.0568864160475701,0.278057975080991,0.798851035100594,15,ARPC5;NCK2;ARPC1A;ARPC2;ACTG1
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY,0.816479400749064,0.986666666666667,0.0519512476197082,0.250386201987727,0.731798062725876,16,ATF4;ADCY9;ADCY3;CREB3;CREB1
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,0.563706563706564,0.986666666666667,0.0711327399327894,0.287626321745769,0.920730603351977,22,ARPC5;PIK3C2B;ARF6;ARPC1A;ARPC2;ACTG1;ACTR3;CYTH2;PIK3CD
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY,0.820224719101124,0.986666666666667,0.0517405459873163,0.249410769653745,0.728947188809257,16,ARPC5;ARPC1A;ARPC2;ACTG1
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,0.781853281853282,0.986666666666667,0.0553642837725362,0.244132131207755,0.781499840140504,22,ARPC5;ARF6;ARPC1A;ARPC2;ACTG1;ACTR3;CYTH2;PIK3CD
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.893305439330544,0.986666666666667,0.0529129848430584,-0.197470976901693,-0.723490114635212,37,PSMA4;PSMB5;PSMB1;PSMA3;PSMA2;PSMB6;PSMD13;UBA52;PSMC1;RPS27A;PSMB4;PSMC4;PSMD14;PSMC2;PSMB2
KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY,0.36,0.986666666666667,0.0946646223153342,0.363147349630184,1.07195268877363,17,ATF4;NR4A1;ADCY9;POMC;ADCY3;CREB3;CREB1;CREB3L2;GNAS
KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY,0.271653543307087,0.986666666666667,0.114266502484433,0.349521695483243,1.12976781184612,23,SMARCC2;ADCY9;SMARCA4;ACTG1;SMARCD3;ADCY3;PPARG;DPF3;ARID1A;SMARCE1
